"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"19110","M.1503893173.A.6A4","→","s860134","你確定沒有執行到嗎？ 有可能是 stdout 沒導到",NA,2017-08-29 12:15:00
"19111","M.1503893173.A.6A4","→","s860134","改用logging,或寫檔測測看",NA,2017-08-29 12:15:00
"19112","M.1503828932.A.4C8","推","flarehunter","#!/usr/bin/env python放到第一行試試？",NA,2017-08-27 19:25:00
"19113","M.1503828932.A.4C8","→","yshihyu","可以了～感謝喔",NA,2017-08-27 20:13:00
"19114","M.1503828932.A.4C8","→","blc","因為被當script跑，import是螢幕抓圖指令，可以選抓哪個視窗",NA,2017-08-30 11:31:00
"19115","M.1503828932.A.4C8","→","blc","圖",NA,2017-08-30 11:31:00
"19116","M.1503822187.A.279","推","Aerials","https://goo.gl/xfvwXD 參考這篇看看 Serkan72的留言",NA,2017-08-27 21:19:00
"19117","M.1503773265.A.BB9","推","Sunal","先看一下讀進來的json格式",NA,2017-08-27 10:53:00
"19118","M.1503773265.A.BB9","推","coeric","看來  是原始資料的問題阿........",NA,2017-08-28 08:13:00
"19119","M.1503773265.A.BB9","推","coeric","如果推測沒錯的話 2006年1月26 發生恆春大地震",NA,2017-08-28 08:22:00
"19120","M.1503773265.A.BB9","→","coeric","股市暫停交易(兩天) 沒有資料是很正常的.........",NA,2017-08-28 08:23:00
"19121","M.1503773265.A.BB9","→","coeric","再者，你是用py3 是否跟decode encode有關？(我是用py2)",NA,2017-08-28 08:28:00
"19122","M.1503773265.A.BB9","→","coeric","因為我一直覺得 都跑到if(smt != s1):return smt",NA,2017-08-28 08:31:00
"19123","M.1503773265.A.BB9","→","coeric","沒資料情況，並沒有跳到else:return False",NA,2017-08-28 08:31:00
"19124","M.1503773265.A.BB9","→","coeric","你把soup.text丟進去smt內時，都已經變成unicode",NA,2017-08-28 08:43:00
"19125","M.1503773265.A.BB9","→","coeric","unicode一直都不會等於utf-8 所以並不會跳到else去",NA,2017-08-28 08:44:00
"19126","M.1503773265.A.BB9","→","NoManInCar","上次也有玩一陣子 似乎暫停交易日不會出現在網站上",NA,2017-08-28 17:38:00
"19127","M.1503773265.A.BB9","→","NoManInCar","也撈不到吧?",NA,2017-08-28 17:38:00
"19128","M.1503773265.A.BB9","→","niburger1001","最近較忙 謝謝大大們的建議 我會先看那幾天資料到",NA,2017-08-29 02:30:00
"19129","M.1503773265.A.BB9","→","niburger1001","底跟非交易日的資料有沒有差別 有下載成功的資料",NA,2017-08-29 02:30:00
"19130","M.1503773265.A.BB9","→","niburger1001"," 都有跳過非交易日",NA,2017-08-29 02:30:00
"19131","M.1503773265.A.BB9","→","niburger1001","那時候想法很單純 非交易跟暫停交易都一樣沒有資料",NA,2017-08-29 02:31:00
"19132","M.1503773265.A.BB9","→","niburger1001","編碼的問題我也會去了解 謝謝大大們給的方向",NA,2017-08-29 02:33:00
"19133","M.1503766613.A.8A1","推","s06yji3","https://goo.gl/21NRre",NA,2017-08-27 10:07:00
"19134","M.1503766613.A.8A1","→","s06yji3","從bigCategory連到smallCategory時就用related_name",NA,2017-08-27 10:08:00
"19135","M.1503766613.A.8A1","→","s06yji3","因為是多對一，所以從related_name得到的物件是list",NA,2017-08-27 10:09:00
"19136","M.1503766613.A.8A1","→","s06yji3","這邊的related_name就是small_categories",NA,2017-08-27 10:09:00
"19137","M.1503766613.A.8A1","推","s06yji3","囧，從看了你的情況，應該items.smallCategory就可以了",NA,2017-08-27 10:20:00
"19138","M.1503766613.A.8A1","→","kk0521kk","大大您好，請問是加在views.py的items後面嗎，我加上去",NA,2017-08-27 14:19:00
"19139","M.1503766613.A.8A1","推","s06yji3","在template中用items.smallCategory就可以了",NA,2017-08-27 14:23:00
"19140","M.1503766613.A.8A1","→","kk0521kk","大大，我覺得我沒有呼叫到smallcategory這個table",NA,2017-08-27 15:24:00
"19141","M.1503766613.A.8A1","→","kk0521kk","還是需要用您說的第一個方法呢",NA,2017-08-27 15:24:00
"19142","M.1503766613.A.8A1","→","kk0521kk","我在我的template裡打了items.smallCategory還是跑不進",NA,2017-08-27 15:25:00
"19143","M.1503766613.A.8A1","→","kk0521kk","那個if裡面",NA,2017-08-27 15:25:00
"19144","M.1503766613.A.8A1","推","s06yji3","我錯了orz，你現在的寫法直接是多對一的外部連結",NA,2017-08-27 15:57:00
"19145","M.1503766613.A.8A1","→","s06yji3","所以你要從bigCategory取的smallCategory的話，",NA,2017-08-27 15:58:00
"19146","M.1503766613.A.8A1","→","s06yji3","big_ = get_object_or_404(bigCategory, pk=1)",NA,2017-08-27 15:59:00
"19147","M.1503766613.A.8A1","→","s06yji3","再用small_ = big_.smallcategory_set.all()取得所有的",NA,2017-08-27 15:59:00
"19148","M.1503766613.A.8A1","→","s06yji3","smallCategory，該物件是list",NA,2017-08-27 16:00:00
"19149","M.1503766613.A.8A1","→","s06yji3","你可以在views裡先取得smallCategory在一起傳到template",NA,2017-08-27 16:00:00
"19150","M.1503766613.A.8A1","→","s06yji3","如果你要變更smallcategory_set的名稱的話，",NA,2017-08-27 16:01:00
"19151","M.1503766613.A.8A1","→","s06yji3","就用related_name",NA,2017-08-27 16:02:00
"19152","M.1503725004.A.C42","推","wennie0433","findAll('td', {'class':['t3n1','t3r1']})",NA,2017-08-26 21:15:00
"19153","M.1503725004.A.C42","→","sgps50601","感謝wennie大，可以抓到正負了，看來用字典似乎抓不到",NA,2017-08-26 22:12:00
"19154","M.1503725004.A.C42","→","sgps50601","。",NA,2017-08-26 22:12:00
"19155","M.1503588351.A.9DA","推","tsoahans","這是不是你要的 https://goo.gl/tjYo59",NA,2017-08-25 01:41:00
"19156","M.1503588351.A.9DA","→","ykjiang","https://docs.python.org/2/library/wave.html",NA,2017-08-25 02:01:00
"19157","M.1503588351.A.9DA","→","wilson85771","常用的套件是 librosa",NA,2017-08-25 12:25:00
"19158","M.1503512128.A.F80","推","HenryLiKing","算你幸運~我昨天剛遇到這問題欸",NA,2017-08-24 08:19:00
"19159","M.1503512128.A.F80","推","HenryLiKing","GRANT SELECT,INSERT,UPDATE,DELETE ON [db_name].*",NA,2017-08-24 08:21:00
"19160","M.1503512128.A.F80","→","HenryLiKing"," TO [username]@[remoteIP] identified by '[passwor",NA,2017-08-24 08:21:00
"19161","M.1503512128.A.F80","→","HenryLiKing","d]';",NA,2017-08-24 08:21:00
"19162","M.1503512128.A.F80","→","HenryLiKing","最後記得",NA,2017-08-24 08:21:00
"19163","M.1503512128.A.F80","→","HenryLiKing","FLUSH PRIVILEGES;",NA,2017-08-24 08:21:00
"19164","M.1503512128.A.F80","→","s860134","phpmyadmin 是架在和資料庫同台機器，存取都算是本地啊",NA,2017-08-24 20:05:00
"19165","M.1503512128.A.F80","推","HenryLiKing","對  是指資料庫的名稱",NA,2017-08-24 20:19:00
"19166","M.1503512128.A.F80","→","HenryLiKing","ip那個我就不清楚了  好像可以",NA,2017-08-24 20:19:00
"19167","M.1503512128.A.F80","→","HenryLiKing","但我目前沒有用過耶",NA,2017-08-24 20:19:00
"19168","M.1503512128.A.F80","→","s860134","你可以嘗試用其他資料庫客戶端去連db, phpmyadmin 能連不",NA,2017-08-25 13:13:00
"19169","M.1503512128.A.F80","→","s860134","代表什麼",NA,2017-08-25 13:13:00
"19170","M.1503512128.A.F80","→","s860134","他算是一個本地代理，你希望的是不經過這個代理直接操作",NA,2017-08-25 13:14:00
"19171","M.1503512128.A.F80","→","s860134","資料庫",NA,2017-08-25 13:14:00
"19172","M.1503512128.A.F80","→","s860134","你的使用者帳號有包含空白嗎？",NA,2017-08-25 13:16:00
"19173","M.1503512128.A.F80","推","bluecadence","你先從外部用 ""telnet 114.34.138.146 3306"" 測試",NA,2017-08-25 13:19:00
"19174","M.1503512128.A.F80","→","bluecadence","有回應表示 server 已經沒問題了。",NA,2017-08-25 13:19:00
"19175","M.1503512128.A.F80","→","bluecadence","你的問題大概是mysql使用者權限沒設定好",NA,2017-08-25 13:20:00
"19176","M.1503512128.A.F80","→","bluecadence","另外,你create mysql user 的時候，有分別在",NA,2017-08-25 13:29:00
"19177","M.1503512128.A.F80","→","bluecadence","localhost 和外部% 都有創設帳號嗎?",NA,2017-08-25 13:30:00
"19178","M.1503512128.A.F80","→","bluecadence","例如 create user 'test'@'localhost .......",NA,2017-08-25 13:31:00
"19179","M.1503512128.A.F80","→","bluecadence","以及 create user 'test'@'%'........",NA,2017-08-25 13:32:00
"19180","M.1503512128.A.F80","→","bluecadence","帳號創設完畢，再用 grant 給予適當權限，同樣的外部",NA,2017-08-25 13:33:00
"19181","M.1503512128.A.F80","→","bluecadence","% 和本地 localhost 都要設定",NA,2017-08-25 13:34:00
"19182","M.1503512128.A.F80","→","bluecadence","事實上，對於mysql來說 [email<U+00A0>protected] 和 [email<U+00A0>protected]% 是",NA,2017-08-25 13:37:00
"19183","M.1503512128.A.F80","→","bluecadence","不同帳號，所以要分別設定。",NA,2017-08-25 13:38:00
"19184","M.1503512128.A.F80","→","bluecadence","""telnet 114.34.138.146 3306""只是要測試從mysql",NA,2017-08-25 22:34:00
"19185","M.1503512128.A.F80","→","bluecadence","server 能不能從外部連到有亂碼就亂碼無所謂，你大概",NA,2017-08-25 22:35:00
"19186","M.1503512128.A.F80","→","bluecadence","誤會我的意思",NA,2017-08-25 22:36:00
"19187","M.1503512128.A.F80","→","bluecadence","36-229-90-122.dynamic-ip.hinet.net 是host name",NA,2017-08-25 22:37:00
"19188","M.1503512128.A.F80","→","bluecadence","ip 是 36.229.90.122",NA,2017-08-25 22:37:00
"19189","M.1503512128.A.F80","→","bluecadence","你的問題看起來就是test帳戶權限沒設定好",NA,2017-08-25 22:38:00
"19190","M.1503487464.A.977","→","stucode","tmp跟l參考到同一個list變數實體 所以會print一樣東西",NA,2017-08-23 23:45:00
"19191","M.1503487464.A.977","→","stucode","如果要觀察變化 要複製一份修改前變數 tmp = l.copy()",NA,2017-08-23 23:45:00
"19192","M.1503487464.A.977","→","stucode","在迴圈中修改容器內容可能會使iterator失效",NA,2017-08-23 23:47:00
"19193","M.1503487464.A.977","→","stucode","但你是用index方式 理論上不會有問題",NA,2017-08-23 23:47:00
"19194","M.1503481275.A.41A","推","leoloveivy","cudnn先覆蓋進去 然後裝tensorflow gpu 你backend是gp",NA,2017-08-23 19:16:00
"19195","M.1503481275.A.41A","→","leoloveivy","u version keras不用特別調",NA,2017-08-23 19:16:00
"19196","M.1503481275.A.41A","→","ssd860505da","什麼意思，我cudnn的檔案已經放進去了 ,可我裝了tens",NA,2017-08-23 20:02:00
"19197","M.1503481275.A.41A","→","ssd860505da","orflow-gpu之後執行就會有bug",NA,2017-08-23 20:02:00
"19198","M.1503481275.A.41A","推","Kazimir","我只有用過tensorflow 不過我的經驗是你只要把cudnn擺對",NA,2017-08-23 20:43:00
"19199","M.1503481275.A.41A","→","Kazimir","位置就OK 你說的有bug是什麼意思？ import 會成功嗎?",NA,2017-08-23 20:44:00
"19200","M.1503481275.A.41A","推","Kazimir","tf.test.gpu_device_name() 有東西嗎？",NA,2017-08-23 20:48:00
"19201","M.1503481275.A.41A","→","f496328mm","我是用 ubuntu 環境   都很難裝就是了XD",NA,2017-08-23 22:24:00
"19202","M.1503481275.A.41A","→","f496328mm","如果你不熟悉 linux    會更難   有一堆雷",NA,2017-08-23 22:25:00
"19203","M.1503481275.A.41A","推","Kazimir","你可能需要確認一下tensorflow cuda cudnn彼此的支援版本",NA,2017-08-24 20:48:00
"19204","M.1503481275.A.41A","推","Kazimir","你可以試試建一個env 灌tf看看會不會動 我剛剛灌這台",NA,2017-08-24 22:02:00
"19205","M.1503481275.A.41A","→","Kazimir","有一些和你類似的問題 重灌可能會有效",NA,2017-08-24 22:02:00
"19206","M.1503481275.A.41A","推","Kazimir","還要確定有灌visual c++ 2015",NA,2017-08-24 23:43:00
"19207","M.1503481275.A.41A","推","EGsux","你GPU是哪一個",NA,2017-08-26 03:01:00
"19208","M.1503481275.A.41A","→","ssd860505da","NVIDIA Coporation GK208M [GeForce 920M]",NA,2017-08-26 03:14:00
"19209","M.1503481275.A.41A","推","Kazimir","你的tensorflow是幾版的? 1.3是用cudnn 6 喔",NA,2017-08-27 06:44:00
"19210","M.1503481275.A.41A","推","Kazimir","恩 這樣OK了 就像他說的你的顯卡不完全適合幹這個",NA,2017-08-27 12:53:00
"19211","M.1503481275.A.41A","→","Kazimir","不過2GB的卡本來就只能玩玩而已XD",NA,2017-08-27 12:53:00
"19212","M.1503481275.A.41A","推","Kazimir","啊 抱歉 我在胡說八道 tensorflow可以使用avx指令集",NA,2017-08-27 13:03:00
"19213","M.1503481275.A.41A","→","Kazimir","但是pip來的版本不能 所以假設使用cpu訓練的話 改善這個",NA,2017-08-27 13:05:00
"19214","M.1503481275.A.41A","→","Kazimir","問題可以加快學習時間 不過用GPU的話就沒差了",NA,2017-08-27 13:06:00
"19215","M.1503481275.A.41A","→","Kazimir","SO解釋:https://goo.gl/XLtpxR",NA,2017-08-27 13:07:00
"19216","M.1503481275.A.41A","→","z115988","路過問一下，請問關於機器學習，PTT有相關版嗎?=3=",NA,2017-08-27 23:33:00
"19217","M.1503481275.A.41A","→","ssd860505da","等你開阿=3=",NA,2017-08-28 00:41:00
"19218","M.1503481275.A.41A","→","ssd860505da","就是找不到這種版所以只好來這問",NA,2017-08-28 00:42:00
"19219","M.1503481275.A.41A","推","f496328mm","ML基本上就 R or Python  來這兩個版問就好了",NA,2017-08-29 01:16:00
"19220","M.1503481275.A.41A","→","f496328mm","厲害一點的  Java or C++ 也是有人在做",NA,2017-08-29 01:16:00
"19221","M.1503481275.A.41A","推","p00o99o","他上面哪有寫卡不適合...",NA,2017-09-10 23:22:00
"19222","M.1503481275.A.41A","推","leoloveivy","運算<3.0不行 所以有一些人也卡在這",NA,2017-10-13 15:15:00
"19223","M.1503479664.A.69E","推","Sunal","你的A()沒有return任何東西啊？",NA,2017-08-23 18:50:00
"19224","M.1503479664.A.69E","→","hiddenwind","我的A()可以得到X或Y或Z，可是帶入確無法進行？",NA,2017-08-23 20:28:00
"19225","M.1503479664.A.69E","→","hiddenwind","A()前面還有帶入月份，我是將一年分三期為XYZ，並帶",NA,2017-08-23 20:29:00
"19226","M.1503479664.A.69E","→","hiddenwind","入爬蟲",NA,2017-08-23 20:29:00
"19227","M.1503479664.A.69E","推","paulluopaull","應該是因為沒有RETURN吧?你的A()只做PRINT就結束哩",NA,2017-08-23 20:42:00
"19228","M.1503479664.A.69E","→","hiddenwind","謝謝各位大大，我改為return後ok了~",NA,2017-08-23 22:20:00
"19229","M.1503443731.A.CF0","→","wennie0433","word那個回圈每次都會重製你的pare所以根本沒紀錄到",NA,2017-08-23 11:19:00
"19230","M.1503443731.A.CF0","→","wennie0433","迴圈外面宣告一個dup = dict()",NA,2017-08-23 11:25:00
"19231","M.1503443731.A.CF0","→","wennie0433","然後dup.update(pare)",NA,2017-08-23 11:25:00
"19232","M.1503443731.A.CF0","→","wennie0433","最後那個迴圈就直接搬出來不要在迴圈裡面pare換成dup",NA,2017-08-23 11:26:00
"19233","M.1503443731.A.CF0","→","wennie0433","然後他題目大小寫應該市分開算lower()要拿掉",NA,2017-08-23 11:27:00
"19234","M.1503443731.A.CF0","→","zerof","{k: lines.count(k) for k in set(lines.split())}",NA,2017-08-24 10:35:00
"19235","M.1503400694.A.3AC","推","dmjohnny","搭配selenium吧",NA,2017-08-22 21:49:00
"19236","M.1503400694.A.3AC","→","wennie0433","你應該可以直接抓findAll('div', {'class':'colRow'})",NA,2017-08-22 22:44:00
"19237","M.1503400694.A.3AC","→","wennie0433","然後得到結果後再去find('span', {'class':'col name'",NA,2017-08-22 22:45:00
"19238","M.1503400694.A.3AC","推","wennie0433","記得find_all回傳的是list要用for取值",NA,2017-08-22 23:03:00
"19239","M.1503400694.A.3AC","→","wennie0433","你把html.parser換成lxml就可以抓到全部了",NA,2017-08-22 23:33:00
"19240","M.1503400694.A.3AC","→","wennie0433","或是html5lib也可以",NA,2017-08-22 23:38:00
"19241","M.1503397311.A.5EE","推","cutekid","推(Y)",NA,2017-08-22 23:17:00
"19242","M.1503397311.A.5EE","推","ptt0720","好詳細 , 已解決~~~",NA,2017-08-23 03:02:00
"19243","M.1503395888.A.4C4","→","ptt0720","感謝您，研究中",NA,2017-08-23 03:02:00
"19244","M.1503393846.A.F94","推","ptt0720","感謝 晚一點在來研究一下",NA,2017-08-22 21:08:00
"19245","M.1503386812.A.878","→","dummytrue","自問自答 如果是做bio的 可以用biopython這個套件",NA,2017-08-22 16:30:00
"19246","M.1503351900.A.E37","→","ptt0720","連結被斷行了 請大大們注意一下囉",NA,2017-08-22 05:46:00
"19247","M.1503351900.A.E37","推","hutdris","n個字母的排列組合有n!種，就算只生成一半依然要O(n!)。",NA,2017-08-22 15:03:00
"19248","M.1503351900.A.E37","→","hutdris"," 這題應該是要你直接找字串排序後的特性用遞迴去解。",NA,2017-08-22 15:03:00
"19249","M.1503342443.A.93D","→","bibo9901","這樣還是 O(n lgn)",NA,2017-08-22 10:28:00
"19250","M.1503342443.A.93D","→","bibo9901","概念是遞迴 但實際上可以用迴圈做",NA,2017-08-22 10:28:00
"19251","M.1503324556.A.EA0","→","bibo9901","他要的是 第N!/2 個排，其實是可以直接算出來的",NA,2017-08-21 22:14:00
"19252","M.1503324556.A.EA0","→","bibo9901","""abc""的所有排列裡a開頭、b開頭、c開頭的各有2個",NA,2017-08-21 22:17:00
"19253","M.1503324556.A.EA0","→","bibo9901","所以perm(""abc"", 3) = ""b"" + perm(""ac"", 1)",NA,2017-08-21 22:18:00
"19254","M.1503324556.A.EA0","→","bibo9901","然後遞迴就解了",NA,2017-08-21 22:18:00
"19255","M.1503324556.A.EA0","→","bibo9901","ps. perm(s, k) 代表 s的第k個排列",NA,2017-08-21 22:23:00
"19256","M.1503324556.A.EA0","→","ptt0720","可以用abcd舉例嗎 不太懂@@",NA,2017-08-21 22:58:00
"19257","M.1503324556.A.EA0","→","ptt0720","我印list(perm(string,middle))是空的",NA,2017-08-21 23:02:00
"19258","M.1503324556.A.EA0","→","ptt0720","perm(m,n)  n好像是取樣數 不是第幾種",NA,2017-08-21 23:24:00
"19259","M.1503324556.A.EA0","→","bibo9901","那只是我用的記號而已",NA,2017-08-21 23:46:00
"19260","M.1503324556.A.EA0","→","ptt0720","有人有不同的解釋方式嗎 麻煩各位了",NA,2017-08-22 00:02:00
"19261","M.1503324556.A.EA0","推","aegius1r","用next+itertools.islice應該可以做?",NA,2017-08-22 01:06:00
"19262","M.1503324556.A.EA0","→","uranusjr","這根本不用產生吧, 中間那個不就是從中間往左右排的結果",NA,2017-08-22 02:44:00
"19263","M.1503324556.A.EA0","推","k1dave6412","題目是在哪裡的啊，好奇",NA,2017-08-23 02:09:00
"19264","M.1503284127.A.B08","→","petitbleu","這看起來是 gettext, i18n 用",NA,2017-08-21 11:13:00
"19265","M.1503284127.A.B08","→","djshen","看import",NA,2017-08-21 11:19:00
"19266","M.1503284127.A.B08","推","billy0131","未看先猜 from django.utils.translation \",NA,2017-08-21 12:41:00
"19267","M.1503284127.A.B08","→","billy0131","    import ugettext_lazy as _",NA,2017-08-21 12:41:00
"19268","M.1503284127.A.B08","推","frank910138","I18n",NA,2017-08-21 12:47:00
"19269","M.1503284127.A.B08","→","left","應該是大家所說的，不過這要怎麼使用啊？有範例嗎？",NA,2017-08-21 14:19:00
"19270","M.1503284127.A.B08","→","left","如果我用的是中文  那麼 'Email'會變成'信箱'的意思嗎？",NA,2017-08-21 14:20:00
"19271","M.1503284127.A.B08","推","Falldog","https://goo.gl/yiErCr  # Django Doc: Translation",NA,2017-08-21 22:28:00
"19272","M.1503284127.A.B08","→","Falldog","基本上就是GNU gettext的用法 只是Django有包裝一下",NA,2017-08-21 22:29:00
"19273","M.1503232034.A.656","→","ACMANIAC","Uninstall-Anaconda.exe",NA,2017-08-21 07:21:00
"19274","M.1503224843.A.E1D","推","Sunal","urls.py 有serve media的路徑嗎?",NA,2017-08-20 18:38:00
"19275","M.1503224843.A.E1D","→","KuanST","urlpattern後面加 +static(..)技術文件裡面那串嗎？ 我有",NA,2017-08-20 18:42:00
"19276","M.1503224843.A.E1D","→","KuanST","加...",NA,2017-08-20 18:42:00
"19277","M.1503224843.A.E1D","→","uranusjr","Log 寫 200 代表路徑是有抓到的喔, 只是沒對應到圖",NA,2017-08-21 00:01:00
"19278","M.1503224843.A.E1D","→","uranusjr","你把 urls.py 放上來吧, 肯定有問題",NA,2017-08-21 00:01:00
"19279","M.1503224843.A.E1D","→","uranusjr","你 /media/ 開頭的網址在 ^.* 就被吃掉了, 當然到不了啊",NA,2017-08-22 03:08:00
"19280","M.1503224843.A.E1D","→","uranusjr","要嘛你先加 media 那行再放 ^.*, 要嘛你得排除 media",NA,2017-08-22 03:10:00
"19281","M.1503224843.A.E1D","→","uranusjr","寫成類似這樣 http://d.pr/Y8QDqt",NA,2017-08-22 03:12:00
"19282","M.1503222384.A.F5E","推","schedule6666","河內塔真的好難喔>_<",NA,2017-08-20 22:41:00
"19283","M.1503222384.A.F5E","推","indigolemon","最後一題用 itertools 的permutations，檢查首位數後",NA,2017-08-21 01:31:00
"19284","M.1503222384.A.F5E","→","indigolemon","，add到一個set裡，再return他的數量就好了。",NA,2017-08-21 01:32:00
"19285","M.1503222384.A.F5E","→","bibo9901","最後一題只要算方法數的話 就是你這樣算啊 怎麼會錯?",NA,2017-08-21 02:01:00
"19286","M.1503222384.A.F5E","推","Django","其實就都是直接硬作而已 還是沒什麼演算法可言啊...",NA,2017-08-21 14:15:00
"19287","M.1503222384.A.F5E","→","crow1270","排列組合的問題而已？照原po那樣寫沒錯啊，應該也不用",NA,2017-08-21 17:35:00
"19288","M.1503222384.A.F5E","→","crow1270","很久吧",NA,2017-08-21 17:35:00
"19289","M.1503222384.A.F5E","→","crow1270","判斷重複的數字然後用有重複物的排列計算、數字是否有零",NA,2017-08-21 17:36:00
"19290","M.1503222384.A.F5E","→","crow1270","、零開頭的排列計算 相減？",NA,2017-08-21 17:36:00
"19291","M.1503222384.A.F5E","推","crow1270","啊 要印出來 抱歉誤會了QQ",NA,2017-08-21 17:38:00
"19292","M.1503222384.A.F5E","推","eight0","第三題︰https://ideone.com/hYKDq2",NA,2017-08-22 09:30:00
"19293","M.1503222384.A.F5E","推","alan23273850","很多教授為了滿足自己的權威，作業都故意出很難，打",NA,2017-08-23 15:37:00
"19294","M.1503222384.A.F5E","→","alan23273850","擊初學者信心，讓人望之卻步，萬萬不可取。",NA,2017-08-23 15:37:00
"19295","M.1503222384.A.F5E","→","alan23273850","還好我從高中就會C了，不然上大學應該也是倒盡胃口",NA,2017-08-23 15:38:00
"19296","M.1503169419.A.99F","→","zps","http://dokelung-blog.logdown.com/posts/221431-django-note",NA,2017-08-20 09:59:00
"19297","M.1503169419.A.99F","→","zps","-8-form-validation-and-modeling",NA,2017-08-20 09:59:00
"19298","M.1503169419.A.99F","→","zps","參考看看",NA,2017-08-20 10:00:00
"19299","M.1503169419.A.99F","→","uranusjr","{{ form.欄位名 }}",NA,2017-08-20 10:28:00
"19300","M.1503169419.A.99F","推","Django","..",NA,2017-08-21 14:33:00
"19301","M.1503169419.A.99F","→","djshen","什麼叫刻form 裡面一個欄位就好?",NA,2017-08-21 16:43:00
"19302","M.1503169419.A.99F","推","dummytrue","應該還要再寫一個app處理這個form 然後再傳{{變數}}到",NA,2017-08-22 17:36:00
"19303","M.1503169419.A.99F","→","dummytrue","你要的template裡面",NA,2017-08-22 17:37:00
"19304","M.1503149445.A.7E7","→","pmove","Python有基礎的話，建議Google自學，除非想學AI",NA,2017-08-19 22:26:00
"19305","M.1503149445.A.7E7","推","HenryLiKing","要當面喔~?  雖然想要  但是其實用google就很好學了",NA,2017-08-19 22:56:00
"19306","M.1503149445.A.7E7","→","HenryLiKing","耶~",NA,2017-08-19 22:56:00
"19307","M.1503149445.A.7E7","→","uranusjr","當面一週兩天的話這樣很少欸, 大學家教行情都比較好 XD",NA,2017-08-19 23:03:00
"19308","M.1503149445.A.7E7","→","uranusjr","或許可以考慮讀書會或社團之類的方案",NA,2017-08-19 23:04:00
"19309","M.1503149445.A.7E7","推","Godkin","可以到我們社群來交流啊",NA,2017-08-20 15:44:00
"19310","M.1503149445.A.7E7","→","Godkin","FB: Taipei Bioinformatics Omnibus",NA,2017-08-20 15:44:00
"19311","M.1503149445.A.7E7","推","lokip","想請教上面幾樓的大大，如果自學的話，可以去哪邊找習題練",NA,2017-08-20 21:44:00
"19312","M.1503149445.A.7E7","→","lokip","習或是找例子實做呢？",NA,2017-08-20 21:44:00
"19313","M.1503149445.A.7E7","→","Godkin","http://rosalind.info/problems/locations/",NA,2017-08-20 23:15:00
"19314","M.1503149445.A.7E7","推","initialworld","這是sanger 實驗室嗎",NA,2017-08-21 01:52:00
"19315","M.1503149445.A.7E7","推","libidoor","會C++的話，python很好上手吧，建議先寫熟C++。不過如果",NA,2017-08-29 10:38:00
"19316","M.1503149445.A.7E7","→","libidoor","程式只是做研究工具的話其實邊做邊學會比較省時間 (過",NA,2017-08-29 10:38:00
"19317","M.1503149445.A.7E7","→","libidoor","來人)",NA,2017-08-29 10:38:00
"19318","M.1503046090.A.AA6","→","owem0410","忘記說我的作業系統是linux ubuntu 16.04",NA,2017-08-18 16:59:00
"19319","M.1503046090.A.AA6","推","Neisseria","直接從終端機使用 conda 就好了",NA,2017-08-18 22:13:00
"19320","M.1503046090.A.AA6","→","owem0410","抱歉但是我遇到一個問題假設我在ML這個環境下有tensorfl",NA,2017-08-18 23:45:00
"19321","M.1503046090.A.AA6","→","owem0410","ow，但是在vs code中debug他會說錯誤沒有這個library",NA,2017-08-18 23:45:00
"19322","M.1503046090.A.AA6","推","gatelynch","同問～如何用在vs code中偵錯～都沒辦法建置",NA,2017-08-19 09:45:00
"19323","M.1503046090.A.AA6","推","ya790206","在虛擬環境的 bash 下執行 code，vscode 就會認啟動時的",NA,2017-08-19 11:09:00
"19324","M.1503046090.A.AA6","→","ya790206"," Python 環境",NA,2017-08-19 11:09:00
"19325","M.1503046090.A.AA6","→","owem0410","好的非常感謝^^",NA,2017-08-19 11:42:00
"19326","M.1503030602.A.A40","→","uranusjr","簡單的解法是一律改用 py launcher 而不要直接用 exe",NA,2017-08-18 13:09:00
"19327","M.1503030602.A.A40","→","uranusjr","pip3 ->  py -3 -m pip     pip2 ->  py -2 -m pip",NA,2017-08-18 13:09:00
"19328","M.1503030602.A.A40","→","uranusjr","一樣的",NA,2017-08-18 18:14:00
"19329","M.1503030602.A.A40","→","mikapauli","輸入指令會跳說明文件基本上就是可以用啊",NA,2017-08-18 19:35:00
"19330","M.1503030602.A.A40","→","mikapauli","pip2和pip3只是怕衝突而建的連結",NA,2017-08-18 19:39:00
"19331","M.1503030602.A.A40","→","mikapauli","程式裡的文件當然都寫pip",NA,2017-08-18 19:42:00
"19332","M.1503030602.A.A40","推","Lomomoo","tensor",NA,2017-08-19 13:34:00
"19333","M.1502977715.A.B91","推","venusmen","了解! 真的長知識了 感謝!!",NA,2017-08-18 17:01:00
"19334","M.1502973739.A.2DC","→","mikapauli","else縮到for那行",NA,2017-08-17 20:54:00
"19335","M.1502973739.A.2DC","→","mikapauli","另外建議字典簡稱用dict",NA,2017-08-17 20:54:00
"19336","M.1502973739.A.2DC","→","venusmen","啊!!不小心打錯，不好意思 問題已解決!!",NA,2017-08-17 20:57:00
"19337","M.1502973739.A.2DC","→","venusmen","沒想到是因為縮排的關係...orz",NA,2017-08-17 20:57:00
"19338","M.1502973739.A.2DC","→","venusmen","兩者就是差在一個break會再重新跑一次迴圈，另外一個",NA,2017-08-17 20:58:00
"19339","M.1502973739.A.2DC","→","venusmen","就是直接進行到下一個階段else嗎",NA,2017-08-17 20:58:00
